date,commune,lat,lon,precipitation,temperature_mean,humidity_mean,pressure_mean
2022-01-01,Commune I,12.6563,-7.9928,0.0,27.9,25.0,1011.6
2022-01-02,Commune I,12.6563,-7.9928,0.0,27.0,25.0,1011.5
2022-01-03,Commune I,12.6563,-7.9928,0.0,25.5,39.0,1011.5
2022-01-04,Commune I,12.6563,-7.9928,0.0,23.8,42.0,1011.5
2022-01-05,Commune I,12.6563,-7.9928,0.0,24.7,39.0,1011.6
2022-01-06,Commune I,12.6563,-7.9928,0.0,22.6,48.0,1011.6
2022-01-07,Commune I,12.6563,-7.9928,0.0,22.8,46.0,1011.4
2022-01-08,Commune I,12.6563,-7.9928,0.0,25.6,34.0,1011.3
2022-01-09,Commune I,12.6563,-7.9928,0.0,24.4,39.0,1012.3
2022-01-10,Commune I,12.6563,-7.9928,0.0,24.0,35.0,1011.4
2022-01-11,Commune I,12.6563,-7.9928,0.0,23.2,38.0,1010.8
2022-01-12,Commune I,12.6563,-7.9928,0.0,25.8,36.0,1011.5
2022-01-13,Commune I,12.6563,-7.9928,0.0,27.4,32.0,1012.0
2022-01-14,Commune I,12.6563,-7.9928,0.0,28.3,41.0,1012.8
2022-01-15,Commune I,12.6563,-7.9928,0.0,26.9,35.0,1012.9
2022-01-16,Commune I,12.6563,-7.9928,0.0,26.4,42.0,1013.9
2022-01-17,Commune I,12.6563,-7.9928,0.0,25.3,27.0,1014.6
2022-01-18,Commune I,12.6563,-7.9928,0.0,25.8,30.0,1014.4
2022-01-19,Commune I,12.6563,-7.9928,0.0,25.2,27.0,1014.1
2022-01-20,Commune I,12.6563,-7.9928,0.0,25.1,28.0,1013.7
2022-01-21,Commune I,12.6563,-7.9928,0.0,25.8,26.0,1012.8
2022-01-22,Commune I,12.6563,-7.9928,0.0,25.8,29.0,1013.1
2022-01-23,Commune I,12.6563,-7.9928,0.0,25.5,28.0,1013.0
2022-01-24,Commune I,12.6563,-7.9928,0.0,26.1,26.0,1012.4
2022-01-25,Commune I,12.6563,-7.9928,0.0,26.4,24.0,1011.9
2022-01-26,Commune I,12.6563,-7.9928,0.0,24.0,37.0,1010.9
2022-01-27,Commune I,12.6563,-7.9928,0.0,22.8,43.0,1010.2
2022-01-28,Commune I,12.6563,-7.9928,0.0,27.2,41.0,1008.9
2022-01-29,Commune I,12.6563,-7.9928,0.0,26.9,35.0,1011.2
2022-01-30,Commune I,12.6563,-7.9928,0.0,27.6,26.0,1011.3
2022-01-31,Commune I,12.6563,-7.9928,0.0,27.9,25.0,1011.3
2022-02-01,Commune I,12.6563,-7.9928,0.0,27.7,27.0,1011.4
2022-02-02,Commune I,12.6563,-7.9928,0.0,26.7,23.0,1012.6
2022-02-03,Commune I,12.6563,-7.9928,0.0,25.4,23.0,1012.3
2022-02-04,Commune I,12.6563,-7.9928,0.0,26.4,43.0,1011.6
2022-02-05,Commune I,12.6563,-7.9928,0.0,27.7,24.0,1010.1
2022-02-06,Commune I,12.6563,-7.9928,0.0,25.8,29.0,1010.5
2022-02-07,Commune I,12.6563,-7.9928,0.0,26.6,22.0,1010.5
2022-02-08,Commune I,12.6563,-7.9928,0.0,27.0,25.0,1010.6
2022-02-09,Commune I,12.6563,-7.9928,0.0,28.9,14.0,1010.9
2022-02-10,Commune I,12.6563,-7.9928,0.0,29.0,24.0,1010.4
2022-02-11,Commune I,12.6563,-7.9928,0.0,27.7,22.0,1010.2
2022-02-12,Commune I,12.6563,-7.9928,0.0,24.6,26.0,1010.9
2022-02-13,Commune I,12.6563,-7.9928,0.0,25.7,21.0,1010.9
2022-02-14,Commune I,12.6563,-7.9928,0.0,26.4,20.0,1011.2
2022-02-15,Commune I,12.6563,-7.9928,0.0,26.7,17.0,1011.9
2022-02-16,Commune I,12.6563,-7.9928,0.0,27.0,18.0,1010.9
2022-02-17,Commune I,12.6563,-7.9928,0.0,27.2,24.0,1009.5
2022-02-18,Commune I,12.6563,-7.9928,0.0,27.7,32.0,1008.9
2022-02-19,Commune I,12.6563,-7.9928,0.0,29.4,22.0,1009.3
2022-02-20,Commune I,12.6563,-7.9928,0.0,29.7,18.0,1008.7
2022-02-21,Commune I,12.6563,-7.9928,0.0,30.8,28.0,1008.4
2022-02-22,Commune I,12.6563,-7.9928,0.0,30.0,38.0,1009.2
2022-02-23,Commune I,12.6563,-7.9928,0.0,31.0,17.0,1008.9
2022-02-24,Commune I,12.6563,-7.9928,0.0,29.4,27.0,1008.5
2022-02-25,Commune I,12.6563,-7.9928,0.0,28.8,34.0,1008.1
2022-02-26,Commune I,12.6563,-7.9928,0.0,30.5,25.0,1006.6
2022-02-27,Commune I,12.6563,-7.9928,0.0,30.2,28.0,1005.8
2022-02-28,Commune I,12.6563,-7.9928,0.0,30.8,39.0,1006.7
2022-03-01,Commune I,12.6563,-7.9928,0.0,30.8,35.0,1008.4
2022-03-02,Commune I,12.6563,-7.9928,0.0,30.4,34.0,1008.5
2022-03-03,Commune I,12.6563,-7.9928,0.0,30.2,28.0,1008.7
2022-03-04,Commune I,12.6563,-7.9928,0.0,29.0,25.0,1008.9
2022-03-05,Commune I,12.6563,-7.9928,0.0,29.0,26.0,1008.1
2022-03-06,Commune I,12.6563,-7.9928,0.0,29.3,17.0,1007.5
2022-03-07,Commune I,12.6563,-7.9928,0.0,29.5,17.0,1007.8
2022-03-08,Commune I,12.6563,-7.9928,0.0,29.5,16.0,1007.7
2022-03-09,Commune I,12.6563,-7.9928,0.0,30.4,13.0,1007.0
2022-03-10,Commune I,12.6563,-7.9928,0.0,30.4,21.0,1006.5
2022-03-11,Commune I,12.6563,-7.9928,0.0,31.4,15.0,1007.0
2022-03-12,Commune I,12.6563,-7.9928,0.0,32.3,17.0,1007.5
2022-03-13,Commune I,12.6563,-7.9928,0.0,30.7,23.0,1007.1
2022-03-14,Commune I,12.6563,-7.9928,0.0,30.6,29.0,1006.4
2022-03-15,Commune I,12.6563,-7.9928,0.0,30.2,37.0,1007.1
2022-03-16,Commune I,12.6563,-7.9928,0.0,33.1,38.0,1006.9
2022-03-17,Commune I,12.6563,-7.9928,0.0,31.6,32.0,1007.7
2022-03-18,Commune I,12.6563,-7.9928,0.0,31.7,33.0,1007.1
2022-03-19,Commune I,12.6563,-7.9928,0.0,31.9,31.0,1006.4
2022-03-20,Commune I,12.6563,-7.9928,0.0,32.0,42.0,1006.6
2022-03-21,Commune I,12.6563,-7.9928,0.0,32.9,40.0,1006.9
2022-03-22,Commune I,12.6563,-7.9928,0.0,32.3,39.0,1007.4
2022-03-23,Commune I,12.6563,-7.9928,1.7,32.4,31.0,1007.0
2022-03-24,Commune I,12.6563,-7.9928,0.0,32.3,52.0,1005.9
2022-03-25,Commune I,12.6563,-7.9928,0.0,30.7,50.0,1006.4
2022-03-26,Commune I,12.6563,-7.9928,0.0,31.6,51.0,1006.5
2022-03-27,Commune I,12.6563,-7.9928,6.1,30.7,53.0,1007.6
2022-03-28,Commune I,12.6563,-7.9928,0.0,31.5,53.0,1008.7
2022-03-29,Commune I,12.6563,-7.9928,0.0,31.9,42.0,1006.1
2022-03-30,Commune I,12.6563,-7.9928,0.0,31.5,46.0,1003.9
2022-03-31,Commune I,12.6563,-7.9928,0.0,31.9,41.0,1003.9
2022-04-01,Commune I,12.6563,-7.9928,0.0,33.3,40.0,1004.7
2022-04-02,Commune I,12.6563,-7.9928,0.0,32.6,40.0,1005.5
2022-04-03,Commune I,12.6563,-7.9928,0.0,32.2,45.0,1006.9
2022-04-04,Commune I,12.6563,-7.9928,0.0,33.1,50.0,1005.8
2022-04-05,Commune I,12.6563,-7.9928,0.0,34.0,38.0,1005.8
2022-04-06,Commune I,12.6563,-7.9928,0.0,32.9,39.0,1006.8
2022-04-07,Commune I,12.6563,-7.9928,0.0,33.4,39.0,1007.2
2022-04-08,Commune I,12.6563,-7.9928,0.0,33.8,31.0,1006.9
2022-04-09,Commune I,12.6563,-7.9928,0.0,34.7,29.0,1005.5
2022-04-10,Commune I,12.6563,-7.9928,0.0,33.7,26.0,1003.9
2022-04-11,Commune I,12.6563,-7.9928,1.7,31.9,53.0,1004.4
2022-04-12,Commune I,12.6563,-7.9928,1.6,30.6,46.0,1005.9
2022-04-13,Commune I,12.6563,-7.9928,0.0,32.5,51.0,1005.1
2022-04-14,Commune I,12.6563,-7.9928,0.0,34.0,34.0,1003.7
2022-04-15,Commune I,12.6563,-7.9928,3.8,33.2,51.0,1004.7
2022-04-16,Commune I,12.6563,-7.9928,0.0,31.3,47.0,1007.6
2022-04-17,Commune I,12.6563,-7.9928,0.0,30.0,55.0,1008.2
2022-04-18,Commune I,12.6563,-7.9928,0.0,31.8,43.0,1007.1
2022-04-19,Commune I,12.6563,-7.9928,0.0,31.7,32.0,1007.8
2022-04-20,Commune I,12.6563,-7.9928,0.0,32.5,22.0,1007.9
2022-04-21,Commune I,12.6563,-7.9928,0.0,30.8,33.0,1006.8
2022-04-22,Commune I,12.6563,-7.9928,0.0,31.0,33.0,1006.3
2022-04-23,Commune I,12.6563,-7.9928,0.0,33.1,26.0,1007.1
2022-04-24,Commune I,12.6563,-7.9928,0.0,33.9,20.0,1006.7
2022-04-25,Commune I,12.6563,-7.9928,0.0,33.4,24.0,1006.4
2022-04-26,Commune I,12.6563,-7.9928,0.0,32.8,27.0,1005.8
2022-04-27,Commune I,12.6563,-7.9928,0.0,32.9,35.0,1005.5
2022-04-28,Commune I,12.6563,-7.9928,2.5,31.2,62.0,1007.2
2022-04-29,Commune I,12.6563,-7.9928,0.0,30.1,58.0,1007.8
2022-04-30,Commune I,12.6563,-7.9928,0.0,31.8,48.0,1008.3
2022-05-01,Commune I,12.6563,-7.9928,0.0,33.2,41.0,1009.6
2022-05-02,Commune I,12.6563,-7.9928,4.2,31.8,51.0,1008.8
2022-05-03,Commune I,12.6563,-7.9928,4.2,28.8,63.0,1009.7
2022-05-04,Commune I,12.6563,-7.9928,0.0,31.2,56.0,1008.3
2022-05-05,Commune I,12.6563,-7.9928,0.0,33.3,42.0,1008.2
2022-05-06,Commune I,12.6563,-7.9928,0.0,32.6,46.0,1007.5
2022-05-07,Commune I,12.6563,-7.9928,8.3,32.6,52.0,1006.7
2022-05-08,Commune I,12.6563,-7.9928,0.5,30.5,67.0,1007.0
2022-05-09,Commune I,12.6563,-7.9928,0.0,28.9,51.0,1009.2
2022-05-10,Commune I,12.6563,-7.9928,0.0,31.1,49.0,1009.0
2022-05-11,Commune I,12.6563,-7.9928,0.0,31.6,53.0,1007.9
2022-05-12,Commune I,12.6563,-7.9928,0.0,33.0,50.0,1007.4
2022-05-13,Commune I,12.6563,-7.9928,0.0,34.1,43.0,1008.7
2022-05-14,Commune I,12.6563,-7.9928,0.0,33.4,43.0,1008.1
2022-05-15,Commune I,12.6563,-7.9928,0.0,33.9,28.0,1008.3
2022-05-16,Commune I,12.6563,-7.9928,0.0,31.5,46.0,1009.0
2022-05-17,Commune I,12.6563,-7.9928,0.0,33.6,42.0,1008.4
2022-05-18,Commune I,12.6563,-7.9928,0.0,33.4,44.0,1006.5
2022-05-19,Commune I,12.6563,-7.9928,0.0,33.8,43.0,1005.8
2022-05-20,Commune I,12.6563,-7.9928,7.2,33.8,46.0,1007.4
2022-05-21,Commune I,12.6563,-7.9928,2.1,28.5,59.0,1010.1
2022-05-22,Commune I,12.6563,-7.9928,0.0,29.6,53.0,1011.3
2022-05-23,Commune I,12.6563,-7.9928,0.0,29.9,57.0,1009.5
2022-05-24,Commune I,12.6563,-7.9928,0.1,28.6,58.0,1010.4
2022-05-25,Commune I,12.6563,-7.9928,0.0,29.1,62.0,1012.0
2022-05-26,Commune I,12.6563,-7.9928,12.3,30.1,63.0,1013.0
2022-05-27,Commune I,12.6563,-7.9928,0.0,28.0,68.0,1013.6
2022-05-28,Commune I,12.6563,-7.9928,0.3,30.9,55.0,1010.9
2022-05-29,Commune I,12.6563,-7.9928,0.0,32.4,45.0,1007.5
2022-05-30,Commune I,12.6563,-7.9928,0.0,31.1,55.0,1007.8
2022-05-31,Commune I,12.6563,-7.9928,0.0,29.8,57.0,1009.3
2022-06-01,Commune I,12.6563,-7.9928,27.5,29.5,60.0,1008.4
2022-06-02,Commune I,12.6563,-7.9928,0.0,31.0,63.0,1006.2
2022-06-03,Commune I,12.6563,-7.9928,6.4,31.9,55.0,1005.8
2022-06-04,Commune I,12.6563,-7.9928,0.0,28.2,65.0,1008.6
2022-06-05,Commune I,12.6563,-7.9928,0.0,29.9,61.0,1008.7
2022-06-06,Commune I,12.6563,-7.9928,0.0,30.1,57.0,1008.4
2022-06-07,Commune I,12.6563,-7.9928,0.0,27.3,62.0,1011.4
2022-06-08,Commune I,12.6563,-7.9928,0.0,29.8,65.0,1010.9
2022-06-09,Commune I,12.6563,-7.9928,0.0,30.8,58.0,1008.5
2022-06-10,Commune I,12.6563,-7.9928,0.0,32.0,45.0,1007.9
2022-06-11,Commune I,12.6563,-7.9928,0.0,30.8,50.0,1007.3
2022-06-12,Commune I,12.6563,-7.9928,4.2,28.5,56.0,1010.0
2022-06-13,Commune I,12.6563,-7.9928,0.0,28.0,70.0,1011.4
2022-06-14,Commune I,12.6563,-7.9928,46.8,27.3,70.0,1011.1
2022-06-15,Commune I,12.6563,-7.9928,0.0,26.4,72.0,1009.0
2022-06-16,Commune I,12.6563,-7.9928,0.0,28.1,69.0,1007.5
2022-06-17,Commune I,12.6563,-7.9928,1.8,25.7,73.0,1009.0
2022-06-18,Commune I,12.6563,-7.9928,0.0,27.0,72.0,1011.3
2022-06-19,Commune I,12.6563,-7.9928,0.0,27.0,69.0,1012.0
2022-06-20,Commune I,12.6563,-7.9928,11.6,27.0,68.0,1012.5
2022-06-21,Commune I,12.6563,-7.9928,9.8,24.2,78.0,1012.5
2022-06-22,Commune I,12.6563,-7.9928,22.6,24.0,74.0,1012.5
2022-06-23,Commune I,12.6563,-7.9928,0.0,25.5,75.0,1011.0
2022-06-24,Commune I,12.6563,-7.9928,0.0,28.4,70.0,1010.3
2022-06-25,Commune I,12.6563,-7.9928,0.3,26.0,77.0,1009.8
2022-06-26,Commune I,12.6563,-7.9928,0.0,27.8,69.0,1009.8
2022-06-27,Commune I,12.6563,-7.9928,17.6,29.4,66.0,1010.3
2022-06-28,Commune I,12.6563,-7.9928,0.0,25.5,83.0,1012.7
2022-06-29,Commune I,12.6563,-7.9928,2.7,28.3,72.0,1011.7
2022-06-30,Commune I,12.6563,-7.9928,19.6,27.5,76.0,1009.2
2022-07-01,Commune I,12.6563,-7.9928,1.5,23.7,85.0,1011.7
2022-07-02,Commune I,12.6563,-7.9928,20.4,24.9,86.0,1012.2
2022-07-03,Commune I,12.6563,-7.9928,0.0,27.1,78.0,1012.9
2022-07-04,Commune I,12.6563,-7.9928,0.0,26.9,80.0,1011.9
2022-07-05,Commune I,12.6563,-7.9928,0.0,26.8,72.0,1011.4
2022-07-06,Commune I,12.6563,-7.9928,0.0,27.2,67.0,1011.9
2022-07-07,Commune I,12.6563,-7.9928,0.1,28.1,72.0,1011.9
2022-07-08,Commune I,12.6563,-7.9928,19.2,25.5,83.0,1012.0
2022-07-09,Commune I,12.6563,-7.9928,1.0,26.2,79.0,1012.2
2022-07-10,Commune I,12.6563,-7.9928,0.0,27.3,75.0,1011.3
2022-07-11,Commune I,12.6563,-7.9928,8.5,24.7,83.0,1010.4
2022-07-12,Commune I,12.6563,-7.9928,0.0,26.9,78.0,1011.3
2022-07-13,Commune I,12.6563,-7.9928,0.0,28.7,74.0,1011.6
2022-07-14,Commune I,12.6563,-7.9928,0.2,28.9,67.0,1010.6
2022-07-15,Commune I,12.6563,-7.9928,0.0,26.8,74.0,1010.3
2022-07-16,Commune I,12.6563,-7.9928,0.4,26.9,79.0,1009.1
2022-07-17,Commune I,12.6563,-7.9928,27.6,24.1,89.0,1010.0
2022-07-18,Commune I,12.6563,-7.9928,22.8,25.5,78.0,1011.2
2022-07-19,Commune I,12.6563,-7.9928,0.1,26.2,81.0,1010.4
2022-07-20,Commune I,12.6563,-7.9928,3.1,24.9,83.0,1009.4
2022-07-21,Commune I,12.6563,-7.9928,4.8,24.6,83.0,1010.1
2022-07-22,Commune I,12.6563,-7.9928,0.0,26.7,77.0,1010.7
2022-07-23,Commune I,12.6563,-7.9928,6.9,26.1,77.0,1010.6
2022-07-24,Commune I,12.6563,-7.9928,0.6,25.0,82.0,1010.8
2022-07-25,Commune I,12.6563,-7.9928,0.0,25.9,80.0,1012.0
2022-07-26,Commune I,12.6563,-7.9928,19.3,27.5,78.0,1011.1
2022-07-27,Commune I,12.6563,-7.9928,0.0,25.9,81.0,1010.2
2022-07-28,Commune I,12.6563,-7.9928,0.0,27.2,80.0,1009.2
2022-07-29,Commune I,12.6563,-7.9928,21.9,24.0,89.0,1011.6
2022-07-30,Commune I,12.6563,-7.9928,0.0,25.4,84.0,1013.0
2022-07-31,Commune I,12.6563,-7.9928,0.0,26.8,79.0,1012.3
2022-08-01,Commune I,12.6563,-7.9928,30.5,24.3,86.0,1011.8
2022-08-02,Commune I,12.6563,-7.9928,0.1,24.7,82.0,1011.7
2022-08-03,Commune I,12.6563,-7.9928,11.2,26.1,81.0,1010.5
2022-08-04,Commune I,12.6563,-7.9928,0.5,24.5,87.0,1010.2
2022-08-05,Commune I,12.6563,-7.9928,39.2,24.9,81.0,1011.4
2022-08-06,Commune I,12.6563,-7.9928,0.0,26.3,82.0,1011.5
2022-08-07,Commune I,12.6563,-7.9928,0.0,27.5,80.0,1010.6
2022-08-08,Commune I,12.6563,-7.9928,20.4,25.2,83.0,1010.4
2022-08-09,Commune I,12.6563,-7.9928,2.1,26.8,79.0,1010.4
2022-08-10,Commune I,12.6563,-7.9928,3.1,26.0,82.0,1010.2
2022-08-11,Commune I,12.6563,-7.9928,0.4,25.7,80.0,1010.6
2022-08-12,Commune I,12.6563,-7.9928,42.2,24.2,54.0,1011.0
2022-08-13,Commune I,12.6563,-7.9928,8.3,25.9,82.0,1012.3
2022-08-14,Commune I,12.6563,-7.9928,18.2,23.8,86.0,1012.2
2022-08-15,Commune I,12.6563,-7.9928,0.0,24.4,82.0,1008.8
2022-08-16,Commune I,12.6563,-7.9928,23.4,23.5,90.0,1008.5
2022-08-17,Commune I,12.6563,-7.9928,0.0,25.1,80.0,1009.3
2022-08-18,Commune I,12.6563,-7.9928,0.0,26.2,78.0,1010.6
2022-08-19,Commune I,12.6563,-7.9928,3.1,27.0,75.0,1010.7
2022-08-20,Commune I,12.6563,-7.9928,12.3,23.5,89.0,1011.6
2022-08-21,Commune I,12.6563,-7.9928,0.0,24.4,80.0,1012.8
2022-08-22,Commune I,12.6563,-7.9928,0.0,26.6,76.0,1010.3
2022-08-23,Commune I,12.6563,-7.9928,26.2,24.2,81.0,1008.0
2022-08-24,Commune I,12.6563,-7.9928,0.0,24.4,80.0,1009.8
2022-08-25,Commune I,12.6563,-7.9928,0.1,25.9,79.0,1012.3
2022-08-26,Commune I,12.6563,-7.9928,1.7,27.3,78.0,1011.3
2022-08-27,Commune I,12.6563,-7.9928,1.4,25.0,82.0,1008.9
2022-08-28,Commune I,12.6563,-7.9928,1.0,24.5,76.0,1008.4
2022-08-29,Commune I,12.6563,-7.9928,18.0,26.0,77.0,1009.9
2022-08-30,Commune I,12.6563,-7.9928,0.5,24.9,75.0,1012.4
2022-08-31,Commune I,12.6563,-7.9928,19.7,24.7,86.0,1011.3
2022-09-01,Commune I,12.6563,-7.9928,7.6,23.3,92.0,1011.2
2022-09-02,Commune I,12.6563,-7.9928,0.0,26.2,76.0,1012.2
2022-09-03,Commune I,12.6563,-7.9928,1.0,24.5,85.0,1013.0
2022-09-04,Commune I,12.6563,-7.9928,0.0,24.9,79.0,1014.1
2022-09-05,Commune I,12.6563,-7.9928,28.4,27.6,72.0,1013.3
2022-09-06,Commune I,12.6563,-7.9928,0.0,26.3,74.0,1012.0
2022-09-07,Commune I,12.6563,-7.9928,25.4,26.5,81.0,1010.9
2022-09-08,Commune I,12.6563,-7.9928,3.5,24.4,82.0,1011.4
2022-09-09,Commune I,12.6563,-7.9928,57.7,24.6,83.0,1011.6
2022-09-10,Commune I,12.6563,-7.9928,0.0,23.8,81.0,1012.0
2022-09-11,Commune I,12.6563,-7.9928,0.0,25.9,79.0,1011.7
2022-09-12,Commune I,12.6563,-7.9928,0.1,26.3,79.0,1011.6
2022-09-13,Commune I,12.6563,-7.9928,6.6,23.1,79.0,1011.1
2022-09-14,Commune I,12.6563,-7.9928,0.0,25.5,79.0,1010.8
2022-09-15,Commune I,12.6563,-7.9928,2.0,27.2,77.0,1011.7
2022-09-16,Commune I,12.6563,-7.9928,0.7,26.8,72.0,1010.6
2022-09-17,Commune I,12.6563,-7.9928,29.4,24.2,85.0,1009.6
2022-09-18,Commune I,12.6563,-7.9928,0.1,25.5,82.0,1010.4
2022-09-19,Commune I,12.6563,-7.9928,3.0,26.9,77.0,1010.2
2022-09-20,Commune I,12.6563,-7.9928,35.4,23.6,86.0,1009.5
2022-09-21,Commune I,12.6563,-7.9928,2.8,25.2,82.0,1008.8
2022-09-22,Commune I,12.6563,-7.9928,12.0,26.3,80.0,1011.0
2022-09-23,Commune I,12.6563,-7.9928,0.2,25.4,79.0,1012.0
2022-09-24,Commune I,12.6563,-7.9928,0.0,27.4,76.0,1010.3
2022-09-25,Commune I,12.6563,-7.9928,24.1,25.3,73.0,1010.4
2022-09-26,Commune I,12.6563,-7.9928,3.4,25.1,77.0,1011.6
2022-09-27,Commune I,12.6563,-7.9928,0.0,25.6,76.0,1012.3
2022-09-28,Commune I,12.6563,-7.9928,0.0,27.0,74.0,1010.4
2022-09-29,Commune I,12.6563,-7.9928,0.0,26.6,75.0,1010.4
2022-09-30,Commune I,12.6563,-7.9928,5.0,25.9,78.0,1009.7
2022-10-01,Commune I,12.6563,-7.9928,0.0,24.8,80.0,1011.4
2022-10-02,Commune I,12.6563,-7.9928,7.8,25.2,79.0,1012.2
2022-10-03,Commune I,12.6563,-7.9928,0.0,27.2,77.0,1012.1
2022-10-04,Commune I,12.6563,-7.9928,0.0,28.5,74.0,1008.9
2022-10-05,Commune I,12.6563,-7.9928,0.6,24.9,88.0,1009.1
2022-10-06,Commune I,12.6563,-7.9928,0.0,24.4,82.0,1011.5
2022-10-07,Commune I,12.6563,-7.9928,0.0,26.8,73.0,1010.8
2022-10-08,Commune I,12.6563,-7.9928,0.0,28.0,72.0,1010.2
2022-10-09,Commune I,12.6563,-7.9928,0.4,27.6,73.0,1011.0
2022-10-10,Commune I,12.6563,-7.9928,0.0,27.6,70.0,1012.1
2022-10-11,Commune I,12.6563,-7.9928,0.6,27.0,73.0,1010.8
2022-10-12,Commune I,12.6563,-7.9928,0.0,27.1,72.0,1010.9
2022-10-13,Commune I,12.6563,-7.9928,0.0,28.2,67.0,1010.1
2022-10-14,Commune I,12.6563,-7.9928,0.8,27.4,71.0,1010.4
2022-10-15,Commune I,12.6563,-7.9928,0.0,24.9,79.0,1010.9
2022-10-16,Commune I,12.6563,-7.9928,0.0,26.5,71.0,1010.8
2022-10-17,Commune I,12.6563,-7.9928,0.4,27.4,69.0,1011.4
2022-10-18,Commune I,12.6563,-7.9928,0.8,27.4,68.0,1012.1
2022-10-19,Commune I,12.6563,-7.9928,0.0,26.8,73.0,1011.2
2022-10-20,Commune I,12.6563,-7.9928,0.0,26.9,68.0,1009.9
2022-10-21,Commune I,12.6563,-7.9928,0.0,27.3,67.0,1009.9
2022-10-22,Commune I,12.6563,-7.9928,0.0,25.1,74.0,1011.3
2022-10-23,Commune I,12.6563,-7.9928,0.0,26.7,70.0,1012.5
2022-10-24,Commune I,12.6563,-7.9928,0.0,28.1,64.0,1011.7
2022-10-25,Commune I,12.6563,-7.9928,0.0,29.1,54.0,1010.9
2022-10-26,Commune I,12.6563,-7.9928,0.0,27.2,57.0,1009.5
2022-10-27,Commune I,12.6563,-7.9928,0.0,27.6,64.0,1010.5
2022-10-28,Commune I,12.6563,-7.9928,0.0,28.9,60.0,1010.7
2022-10-29,Commune I,12.6563,-7.9928,0.0,27.0,48.0,1010.3
2022-10-30,Commune I,12.6563,-7.9928,0.0,26.6,54.0,1009.3
2022-10-31,Commune I,12.6563,-7.9928,0.0,26.3,56.0,1010.1
2022-11-01,Commune I,12.6563,-7.9928,0.0,29.0,49.0,1011.3
2022-11-02,Commune I,12.6563,-7.9928,0.0,28.9,33.0,1011.8
2022-11-03,Commune I,12.6563,-7.9928,0.0,27.3,49.0,1011.7
2022-11-04,Commune I,12.6563,-7.9928,0.0,27.4,39.0,1011.1
2022-11-05,Commune I,12.6563,-7.9928,0.0,25.0,51.0,1010.9
2022-11-06,Commune I,12.6563,-7.9928,0.0,25.8,59.0,1011.3
2022-11-07,Commune I,12.6563,-7.9928,0.0,28.1,47.0,1011.9
2022-11-08,Commune I,12.6563,-7.9928,0.0,25.4,50.0,1012.5
2022-11-09,Commune I,12.6563,-7.9928,0.0,24.0,52.0,1012.5
2022-11-10,Commune I,12.6563,-7.9928,0.0,23.7,48.0,1010.7
2022-11-11,Commune I,12.6563,-7.9928,0.0,24.0,45.0,1010.1
2022-11-12,Commune I,12.6563,-7.9928,0.0,24.6,55.0,1010.4
2022-11-13,Commune I,12.6563,-7.9928,0.0,26.1,57.0,1010.9
2022-11-14,Commune I,12.6563,-7.9928,0.0,27.5,66.0,1011.3
2022-11-15,Commune I,12.6563,-7.9928,0.0,27.3,62.0,1012.0
2022-11-16,Commune I,12.6563,-7.9928,0.0,27.5,50.0,1012.4
2022-11-17,Commune I,12.6563,-7.9928,0.0,27.1,32.0,1011.7
2022-11-18,Commune I,12.6563,-7.9928,0.0,25.4,40.0,1010.8
2022-11-19,Commune I,12.6563,-7.9928,0.0,25.8,45.0,1011.4
2022-11-20,Commune I,12.6563,-7.9928,0.0,23.9,46.0,1011.8
2022-11-21,Commune I,12.6563,-7.9928,0.0,24.9,48.0,1012.3
2022-11-22,Commune I,12.6563,-7.9928,0.0,26.9,25.0,1011.3
2022-11-23,Commune I,12.6563,-7.9928,0.0,24.0,41.0,1010.7
2022-11-24,Commune I,12.6563,-7.9928,0.0,23.6,51.0,1010.4
2022-11-25,Commune I,12.6563,-7.9928,0.0,24.6,47.0,1011.3
2022-11-26,Commune I,12.6563,-7.9928,0.0,23.0,48.0,1010.9
2022-11-27,Commune I,12.6563,-7.9928,0.0,21.8,52.0,1009.8
2022-11-28,Commune I,12.6563,-7.9928,0.0,24.9,48.0,1007.6
2022-11-29,Commune I,12.6563,-7.9928,0.0,24.0,49.0,1007.5
2022-11-30,Commune I,12.6563,-7.9928,0.0,24.7,51.0,1007.7
2022-12-01,Commune I,12.6563,-7.9928,0.0,25.0,45.0,1008.4
2022-12-02,Commune I,12.6563,-7.9928,0.0,26.6,54.0,1007.4
2022-12-03,Commune I,12.6563,-7.9928,0.0,26.9,61.0,1006.5
2022-12-04,Commune I,12.6563,-7.9928,0.0,27.0,64.0,1008.3
2022-12-05,Commune I,12.6563,-7.9928,0.0,27.1,63.0,1011.4
2022-12-06,Commune I,12.6563,-7.9928,0.0,29.4,31.0,1011.4
2022-12-07,Commune I,12.6563,-7.9928,0.0,27.7,40.0,1009.8
2022-12-08,Commune I,12.6563,-7.9928,0.0,28.3,36.0,1009.1
2022-12-09,Commune I,12.6563,-7.9928,0.0,27.9,33.0,1010.9
2022-12-10,Commune I,12.6563,-7.9928,0.0,25.5,45.0,1012.5
2022-12-11,Commune I,12.6563,-7.9928,0.0,26.0,42.0,1011.7
2022-12-12,Commune I,12.6563,-7.9928,0.0,25.9,35.0,1011.1
2022-12-13,Commune I,12.6563,-7.9928,0.0,24.3,37.0,1012.0
2022-12-14,Commune I,12.6563,-7.9928,0.0,25.2,34.0,1011.4
2022-12-15,Commune I,12.6563,-7.9928,0.0,24.9,31.0,1010.2
